ITEM_CODE,ITEM_NAME,MARKET_DIV
089150,케이씨티,KOSDAQ
089170,동북아27호,KOSPI
089180,동북아28호,KOSPI
089190,동북아29호,KOSPI
089200,동북아30호,KOSPI
089230,"THE E&M",KOSDAQ
089240,네오세미테크,KOSDAQ
089470,HDC현대EP,KOSPI
089480,평산,KOSDAQ
089530,에이티세미콘,KOSDAQ
089590,제주항공,KOSPI
089600,나스미디어,KOSDAQ
089790,제이티,KOSDAQ
089850,유비벨록스,KOSDAQ
089860,롯데렌탈,KOSPI
089890,코세스,KOSDAQ
089970,브이엠,KOSDAQ
089980,상아프론테크,KOSDAQ
090080,평화산업,KOSPI
090090,디앤샵,KOSDAQ
090120,잘만테크,KOSDAQ
090150,아이윈,KOSDAQ
090350,노루페인트,KOSPI
090355,노루페인트우,KOSPI
090360,로보스타,KOSDAQ
090370,메타랩스,KOSPI
090410,덕신이피씨,KOSDAQ
090430,아모레퍼시픽,KOSPI
090435,아모레퍼시픽우,KOSPI
090460,비에이치,KOSPI
090470,제이스텍,KOSDAQ
090540,코크렙8호,KOSPI
090710,휴림로봇,KOSDAQ
090730,"SIMPAC Metal",KOSDAQ
090740,연이비앤티,KOSDAQ
090850,현대이지웰,KOSDAQ
090970,코리아01호,KOSPI
090980,코리아02호,KOSPI
090990,코리아03호,KOSPI
091000,코리아04호,KOSPI
091090,세원이앤씨,KOSPI
091120,이엠텍,KOSDAQ
091270,유디피,KONEX
091340,S&K폴리텍,KOSDAQ
091440,한울소재과학,KOSDAQ
091580,상신이디피,KOSDAQ
091590,남화토건,KOSDAQ
091690,디지텍시스템,KOSDAQ
091700,파트론,"KOSDAQ GLOBAL"
091810,티웨이항공,KOSPI
091970,나노캠텍,KOSDAQ
091990,셀트리온헬스케어,"KOSDAQ GLOBAL"
092040,아미코젠,KOSDAQ
092070,디엔에프,KOSDAQ
092130,이크레더블,KOSDAQ
092190,서울바이오시스,KOSDAQ
092200,디아이씨,KOSPI
092220,KEC,KOSPI
092230,KPX홀딩스,KOSPI
092300,현우산업,KOSDAQ
092440,기신정기,KOSPI
092460,한라IMS,KOSDAQ
092590,럭스피아,KONEX
092600,앤씨앤,KOSDAQ
092630,바다로3호,KOSPI
092730,네오팜,KOSDAQ
092780,동양피스톤,KOSPI
092790,넥스틸,KOSPI
092870,엑시콘,KOSDAQ
092970,거북선1호,KOSPI
093050,LF,KOSPI
093190,빅솔론,KOSDAQ
093230,이아이디,KOSPI
093240,형지엘리트,KOSPI
093320,케이아이엔엑스,KOSDAQ
093370,후성,KOSPI
093380,풍강,KOSDAQ
093400,코리아05호,KOSPI
093410,코리아06호,KOSPI
093510,엔지브이아이,KONEX
093520,매커스,KOSDAQ
093640,케이알엠,KOSDAQ
093730,동북아31호,KOSPI
093820,한국유전15-1,KOSPI
093920,서원인텍,KOSDAQ
094170,동운아나텍,KOSDAQ
094190,이엘케이,KOSDAQ
094280,효성ITX,KOSPI
094360,칩스앤미디어,KOSDAQ
094480,갤럭시아머니트리,KOSDAQ
094520,맵스베트남1,KOSPI
094700,미성포리테크,KOSDAQ
094800,맵스리얼티1,KOSPI
094820,일진파워,KOSDAQ
094840,슈프리마에이치큐,KOSDAQ
094850,참좋은여행,KOSDAQ
094860,네오리진,KOSDAQ
094940,푸른기술,KOSDAQ
094950,지비베트남1,KOSPI
094970,제이엠티,KOSDAQ
095190,이엠코리아,KOSDAQ
095270,웨이브일렉트로,KOSDAQ
095300,세한엔에스브이,KOSDAQ
095340,ISC,KOSDAQ
095500,미래나노텍,KOSDAQ
095570,AJ네트웍스,KOSPI
095610,테스,"KOSDAQ GLOBAL"
095660,네오위즈,KOSDAQ
095700,제넥신,KOSDAQ
095720,웅진씽크빅,KOSPI
095910,에스에너지,KOSDAQ
096040,이트론,KOSDAQ
096240,크레버스,KOSDAQ
096300,베트남개발1,KOSPI
096350,대창솔루션,KOSDAQ
096530,씨젠,KOSDAQ
096610,알에프세미,KOSDAQ
096630,에스코넥,KOSDAQ
096640,멜파스,KOSDAQ
096690,에이루트,KOSDAQ
096760,JW홀딩스,KOSPI
096770,SK이노베이션,KOSPI
096775,SK이노베이션우,KOSPI
096870,엘디티,KOSDAQ
097230,HJ중공업,KOSPI
097520,엠씨넥스,KOSPI
097780,에코볼트,KOSDAQ
097800,윈팩,KOSDAQ
097870,효성오앤비,KOSDAQ
097950,CJ제일제당,KOSPI
097955,"CJ제일제당 우",KOSPI
097957,"CJ제일제당 2우B",KOSPI
097959,"CJ제일제당 3우B",KOSPI
098120,마이크로컨텍솔,KOSDAQ
098150,한국아태특별,KOSPI
098400,엔스퍼트,KOSDAQ
098460,고영,"KOSDAQ GLOBAL"
098660,에스티오,KOSDAQ
099190,아이센스,KOSDAQ
099210,코리아07호,KOSPI
099220,SDN,KOSDAQ
099320,쎄트렉아이,KOSDAQ
099340,하나니켈1호,KOSPI
099350,하나니켈2호,KOSPI
099390,브레인즈컴퍼니,KOSDAQ
099410,동방선기,KOSDAQ
099430,바이오플러스,KOSDAQ
099440,스맥,KOSDAQ
099520,ITX-AI,KOSDAQ
099660,한솔신텍,KOSDAQ
099750,이지케어텍,KOSDAQ
099830,씨그널엔터테인먼트그룹,KOSDAQ
100030,인지소프트,KOSDAQ
100090,SK오션플랜트,KOSPI
100120,뷰웍스,KOSDAQ
100130,동국S&C,KOSDAQ
100220,비상교육,KOSPI
100250,진양홀딩스,KOSPI
100590,머큐리,KOSDAQ
100660,서암기계공업,KOSDAQ
100700,세운메디칼,KOSDAQ
100790,미래에셋벤처투자,KOSDAQ
100840,SNT에너지,KOSPI
101000,KS인더스트리,KOSDAQ
101060,SBS미디어홀딩스,KOSPI
101140,인바이오젠,KOSPI
101160,월덱스,KOSDAQ
101170,우림피티에스,KOSDAQ
101240,씨큐브,KOSDAQ
101330,모베이스,KOSDAQ
101360,에코앤드림,KOSDAQ
101380,거북선2호,KOSPI
101390,아이엠,KOSDAQ
101400,엔시트론,KOSDAQ
101490,에스앤에스텍,KOSDAQ
101530,해태제과식품,KOSPI
101670,하이드로리튬,KOSDAQ
101680,한국정밀기계,KOSDAQ
101730,위메이드맥스,KOSDAQ
101790,케이알제2호,KOSPI
101930,인화정공,KOSDAQ
101970,우양에이치씨,KOSDAQ
101990,파브코,KOSPI
102000,거북선3호,KOSPI
102120,어보브반도체,KOSDAQ
102210,에이치디,KOSDAQ
102260,동성케미컬,KOSPI
102280,쌍방울,KOSPI
102370,케이옥션,KOSDAQ
102460,이연제약,KOSPI
102710,이엔에프테크놀로지,KOSDAQ
102940,코오롱생명과학,KOSDAQ
102950,아하,KONEX
103130,웅진에너지,KOSPI
103140,풍산,KOSPI
103150,하이트맥주,KOSPI
103155,하이트맥주우,KOSPI
103160,풀무원,KOSPI
103230,에스앤더블류,KOSDAQ
103590,일진전기,KOSPI
103650,에이치앤아이,KONEX
103660,씨앗,KONEX
103840,우양,KOSDAQ
104040,대성파인텍,KOSDAQ
104110,신성이엔지,KOSPI
104120,신성에프에이,KOSPI
104200,NHN벅스,KOSDAQ
104460,디와이피엔에프,KOSDAQ
104480,티케이케미칼,KOSDAQ
104540,코렌텍,KOSDAQ
104620,노랑풍선,KOSDAQ
104700,한국철강,KOSPI
104830,원익머트리얼즈,KOSDAQ
105070,금강제강,KOSDAQ
105330,케이엔더블유,KOSDAQ
105380,다산리츠,KOSPI
105550,엣지파운드리,KOSDAQ
105560,KB금융,KOSPI
105630,한세실업,KOSPI
105740,디케이락,KOSDAQ
105760,포스뱅크,KOSDAQ
105840,우진,KOSPI
106080,지투하이소닉,KOSDAQ
106190,하이텍팜,KOSDAQ
106240,파인테크닉스,KOSDAQ
106520,노블엠앤비,KOSDAQ
107590,미원홀딩스,KOSPI
107600,새빗켐,KOSDAQ
107640,한중엔시에스,KOSDAQ
108070,삼성이미징,KOSPI
108230,톱텍,KOSDAQ
108320,LX세미콘,KOSPI
108380,대양전기공업,KOSDAQ
108490,로보티즈,KOSDAQ
108670,LX하우시스,KOSPI
108675,LX하우시스우,KOSPI
108790,인터파크,KOSDAQ
108860,셀바스AI,KOSDAQ
108890,거북선4호,KOSPI
109070,주성코퍼레이션,KOSPI
109080,옵티시스,KOSDAQ
109610,에스와이,KOSDAQ
109670,씨싸이트,KOSDAQ
109740,디에스케이,KOSDAQ
109820,진매트릭스,KOSDAQ
109860,동일금속,KOSDAQ
109960,AP헬스케어,KOSDAQ
110020,전진바이오팜,KOSDAQ
110310,모린스,KOSDAQ
110500,유니드코리아,KOSDAQ
110570,넥솔론,KOSPI
110660,세신버팔로,KONEX
110790,크리스에프앤씨,KOSDAQ
110990,디아이티,KOSDAQ
111110,호전실업,KOSPI
111380,동인기연,KOSPI
111610,승화프리텍,KOSDAQ
111710,남화산업,KOSDAQ
111770,영원무역,KOSPI
111820,지유온,KOSDAQ
111870,"KH 미래물산",KOSDAQ
112040,위메이드,KOSDAQ
112190,KC산업,KONEX
112240,에스에프씨,KOSDAQ
112290,와이씨켐,KOSDAQ
112610,씨에스윈드,KOSPI
113810,디젠스,KOSDAQ
114090,GKL,KOSPI
114120,크루셜텍,KOSDAQ
114130,거북선5호,KOSPI
114140,거북선6호,KOSPI
114190,강원에너지,KOSDAQ
114410,현대푸드,KOSPI
114450,그린생명과학,KOSDAQ
114570,지스마트글로벌,KOSDAQ
114630,폴라리스우노,KOSDAQ
114810,한솔아이원스,KOSDAQ
114840,아이패밀리에스씨,KOSDAQ
114920,대주이엔티,KONEX
115160,휴맥스,KOSDAQ
115180,큐리언트,KOSDAQ
115310,인포바인,KOSDAQ
115390,락앤락,KOSPI
115440,우리넷,KOSDAQ
115450,HLB테라퓨틱스,KOSDAQ
115480,씨유메디칼,KOSDAQ
115500,케이씨에스,KOSDAQ
115530,씨엔플러스,KOSDAQ
115570,스타플렉스,KOSDAQ
115610,이미지스,KOSDAQ
115960,연우,KOSDAQ
116100,태양기계,KONEX
117580,대성에너지,KOSPI
117670,알파홀딩스,KOSDAQ
117730,티로보틱스,KOSDAQ
117930,한진해운,KOSPI
118000,에스메디,KOSPI
118990,모트렉스,KOSDAQ
119250,에프지엔개발리츠,KOSPI
119500,포메탈,KOSDAQ
119610,인터로조,KOSDAQ
119650,KC코트렐,KOSPI
119830,아이텍,KOSDAQ
119850,지엔씨에너지,KOSDAQ
119860,커넥트웨이브,KOSDAQ
120030,조선선재,KOSPI
120110,코오롱인더,KOSPI
120115,코오롱인더우,KOSPI
120240,대정화금,KOSDAQ
120780,전우정밀,KONEX
121060,유니포인트,KONEX
121440,골프존뉴딘홀딩스,KOSDAQ
121550,코크렙15호,KOSPI
121600,나노신소재,KOSDAQ
121800,비덴트,KOSDAQ
121850,코이즈,KOSDAQ
121890,에스디시스템,KOSDAQ
121910,대우증권스팩,KOSPI
121950,미래에셋스팩1호,KOSDAQ
122050,아이엘사이언스,KONEX
122290,동양밸류스팩,KOSPI
122310,제노레이,KOSDAQ
122350,삼기,KOSDAQ
122450,KX,KOSDAQ
122640,예스티,KOSDAQ
122690,서진오토모티브,KOSDAQ
122750,우리스팩1호,KOSPI
122800,썬텍,KOSDAQ
122830,원포유,KONEX
122870,와이지엔터테인먼트,"KOSDAQ GLOBAL"
122900,아이마켓코리아,KOSPI
122990,와이솔,KOSDAQ
123010,아이윈플러스,KOSDAQ
123040,엠에스오토텍,KOSDAQ
123100,원익테라세미콘,KOSDAQ
123160,히든챔피언스팩1호,KOSDAQ
123260,파인넥스,KOSDAQ
123290,한국스팩1호,KOSDAQ
123300,부국퓨쳐스타즈스팩,KOSDAQ
123330,제닉,KOSDAQ
123410,코리아에프티,KOSDAQ
123420,위메이드플레이,KOSDAQ
123550,대신증권그로쓰스팩,KOSDAQ
123570,이엠넷,KOSDAQ
123690,한국화장품,KOSPI
123700,SJM,KOSPI
123750,알톤,KOSDAQ
123840,뉴온,KOSDAQ
123860,아나패스,KOSDAQ
123890,한국자산신탁,KOSPI
123910,에스비아이앤솔로몬스팩,KOSDAQ
124050,한화SV스팩1호,KOSDAQ
124500,아이티센,KOSDAQ
124560,태웅로직스,KOSDAQ
125210,아모그린텍,KOSDAQ
126340,비나텍,KOSDAQ
126560,현대퓨처넷,KOSPI
126600,BGF에코머티리얼즈,KOSDAQ
126640,화신정공,KOSDAQ
126680,IBKS스팩1호,KOSDAQ
126700,하이비젼시스템,KOSDAQ
126720,수산인더스트리,KOSPI
126730,코칩,KOSDAQ
126870,뉴로스,KOSDAQ
126880,제이엔케이글로벌,KOSDAQ
127120,디엔에이링크,KOSDAQ
127160,매직마이크로,KOSDAQ
127710,아시아경제,KOSDAQ
127980,화인써키트,KOSDAQ
128540,에코캡,KOSDAQ
128660,피제이메탈,KOSDAQ
128820,대성산업,KOSPI
128910,동부티에스블랙펄스팩,KOSDAQ
128940,한미약품,KOSPI
129260,인터지스,KOSPI
129890,앱코,KOSDAQ
129920,대성하이텍,KOSDAQ
130500,GH신소재,KOSDAQ
130580,나이스디앤비,KOSDAQ
130660,한전산업,KOSPI
130740,티피씨글로벌,KOSDAQ
130960,"CJ E&M",KOSDAQ
131030,옵투스제약,KOSDAQ
131090,시큐브,KOSDAQ
131100,티엔엔터테인먼트,KOSDAQ
131180,딜리,KOSDAQ
131220,대한과학,KOSDAQ
131290,티에스이,"KOSDAQ GLOBAL"
131370,알서포트,KOSDAQ
131390,원익피앤이,KOSDAQ
131400,이브이첨단소재,KOSDAQ
131760,파인텍,KOSDAQ
131970,두산테스나,"KOSDAQ GLOBAL"
133750,메가엠디,KOSDAQ
133820,화인베스틸,KOSPI
134000,거북선7호,KOSPI
134060,이퓨쳐,KOSDAQ
134380,미원화학,KOSPI
134580,탑코미디어,KOSDAQ
134780,화진,KOSDAQ
134790,시디즈,KOSPI
135160,무송지오씨,KONEX
135270,세종머티리얼즈,KONEX
136410,아셈스,KOSDAQ
136480,하림,KOSDAQ
136490,선진,KOSPI
136510,스마트솔루션즈,KOSDAQ
136540,윈스,KOSDAQ
136660,큐엠씨,KONEX
137080,나래나노텍,KOSDAQ
137310,에스디바이오센서,KOSPI
137400,피엔티,"KOSDAQ GLOBAL"
137940,넥스트아이,KOSDAQ
137950,제이씨케미칼,KOSDAQ
138040,메리츠금융지주,KOSPI
138070,신진에스엠,KOSDAQ
138080,오이솔루션,KOSDAQ
138250,엔에스쇼핑,KOSPI
138290,지성이씨에스,KONEX
138360,협진,KOSDAQ
138440,이코리아리츠,KOSPI
138490,코오롱ENP,KOSPI
138580,비즈니스온,KOSDAQ
138610,나이벡,KOSDAQ
138690,엘아이에스,KOSDAQ
138930,BNK금융지주,KOSPI
139050,BF랩스,KOSDAQ
139130,DGB금융지주,KOSPI
139170,퓨얼셀,KONEX
139200,하이골드2호,KOSPI
139480,이마트,KOSPI
139670,키네마스터,KOSDAQ
139990,아주스틸,KOSPI
140070,서플러스글로벌,KOSDAQ
140290,청광건설,KONEX
140410,메지온,KOSDAQ
140430,카티스,KOSDAQ
140520,대창스틸,KOSDAQ
140610,엔솔바이오사이언스,KONEX
140660,위월드,KONEX
140670,알에스오토메이션,KOSDAQ
140860,파크시스템스,KOSDAQ
140890,트러스제7호,KOSPI
140910,에이리츠,KOSPI
141000,비아트론,KOSDAQ
141020,디에스앤엘,KOSDAQ
141070,맥스로텍,KOSDAQ
141080,리가켐바이오,"KOSDAQ GLOBAL"
142210,유니트론텍,KOSDAQ
142280,녹십자엠에스,KOSDAQ
142760,모아라이프플러스,KOSDAQ
143160,아이디스,KOSDAQ
143210,핸즈코퍼레이션,KOSPI
143240,사람인,KOSDAQ
143540,영우디에스피,KOSDAQ
144510,지씨셀,KOSDAQ
144620,코오롱머티리얼,KOSPI
144630,씨아이에스,KONEX
144740,피엠디아카데미,KONEX
144960,뉴파워프라즈마,KOSDAQ
145020,휴젤,"KOSDAQ GLOBAL"
145170,노브랜드,KOSDAQ
145210,다이나믹디자인,KOSPI
145270,케이탑리츠,KOSPI
145720,덴티움,KOSPI
145990,삼양사,KOSPI
145995,삼양사우,KOSPI
146060,율촌,KOSDAQ
146320,비씨엔씨,KOSDAQ
147760,피엠티,KOSDAQ
147830,제룡산업,KOSDAQ
148140,비디아이,KOSDAQ
148150,세경하이테크,KOSDAQ
148250,알엔투테크놀로지,KOSDAQ
148780,비큐AI,KOSDAQ
148930,에이치와이티씨,KOSDAQ
149010,아이케이세미콘,KONEX
149130,케이비부국위탁리츠,KOSPI
149300,아퓨어스,KONEX
149940,모다,KOSDAQ
149950,아바텍,KOSDAQ
149980,하이로닉,KOSDAQ
150440,피노텍,KONEX
150840,인트로메딕,KOSDAQ
150900,파수,KOSDAQ
151750,테라텍,KONEX
151860,KG에코솔루션,KOSDAQ
151910,퓨처코어,KOSDAQ
152330,코리아오토글라스,KOSPI
152550,한국ANKOR유전,KOSPI
153360,하이골드3호,KOSPI
153460,네이블,KOSDAQ
153490,우리이앤엘,KOSDAQ
153710,옵티팜,KOSDAQ
154030,아시아종묘,KOSDAQ
154040,다산솔루에타,KOSDAQ
155650,와이엠씨,KOSDAQ
155660,DSR,KOSPI
155900,바다로19호,KOSPI
155960,지디,KOSDAQ
156100,엘앤케이바이오,KOSDAQ
156170,비앤에스미디어,KONEX
158300,에스에이티이엔지,KONEX
158310,참존글로벌,KOSDAQ
158380,삼목강업,KOSDAQ
158430,아톤,KOSDAQ
159010,아스플로,KOSDAQ
159580,제로투세븐,KOSDAQ
159650,하이골드8호,KOSPI
159910,스킨앤스킨,KOSDAQ
160190,하이젠알앤엠,KOSDAQ
160350,웹솔루스,KONEX
160550,NEW,KOSDAQ
160600,이큐셀,KOSDAQ
160980,싸이맥스,KOSDAQ
161000,애경케미칼,KOSPI
161390,한국타이어앤테크놀로지,KOSPI
161570,"THE MIDONG",KOSDAQ
161580,필옵틱스,KOSDAQ
161890,한국콜마,KOSPI
162120,루켄테크놀러지스,KONEX
162300,신스틸,KOSDAQ
163430,디피코,KONEX
163560,동일고무벨트,KOSPI
163730,핑거,KOSDAQ
164060,이루다,KOSDAQ
165270,금오하이텍,KONEX
166090,하나머티리얼즈,"KOSDAQ GLOBAL"
166480,코아스템켐온,KOSDAQ
167380,나무기술,KONEX
168330,내츄럴엔도텍,KOSDAQ
168360,펨트론,KOSDAQ
168490,한국패러랠,KOSPI
169330,엠브레인,KOSDAQ
169670,코스텍시스템,KONEX
170030,현대공업,KOSDAQ
170790,파이오링크,KOSDAQ
170900,동아에스티,KOSPI
170920,엘티씨,KOSDAQ
171010,램테크놀러지,KOSDAQ
171090,선익시스템,KOSDAQ
171120,라이온켐텍,KOSDAQ
172580,하이골드12호,KOSPI
172670,에이엘티,KOSDAQ
173130,오파스넷,KOSDAQ
173940,에프엔씨엔터,KOSDAQ
174880,장원테크,KOSDAQ
174900,앱클론,KOSDAQ
175140,휴먼테크놀로지,KOSDAQ
175250,아이큐어,KOSDAQ
175330,JB금융지주,KOSPI
176440,에이치엔티,KOSDAQ
176560,포인트엔지니어링,KONEX
176590,코나솔,KONEX
176750,듀켐바이오,KONEX
177350,베셀,KOSDAQ
177830,파버나인,KOSDAQ
178320,서진시스템,KOSDAQ
178600,대동고려삼,KONEX
178780,일월지엠엘,KOSDAQ
178920,PI첨단소재,KOSPI
179280,스탠다드펌,KONEX
179290,엠아이텍,KOSDAQ
179440,피엠에스,KONEX
179530,애드바이오텍,KOSDAQ
179720,머니무브,KONEX
179900,유티아이,KOSDAQ
180060,탑선,KONEX
180400,DXVX,KOSDAQ
180640,한진칼,KOSPI
18064K,한진칼우,KOSPI
181340,이즈미디어,KOSDAQ
181710,NHN,KOSPI
181980,힘스인터내셔널,KONEX
182360,큐브엔터,KOSDAQ
182400,엔케이맥스,KOSDAQ
182690,테라셈,KOSDAQ
183190,아세아시멘트,KOSPI
183300,코미코,"KOSDAQ GLOBAL"
183350,LPK로보틱스,KONEX
183410,골프존데카,KONEX
183490,엔지켐생명과학,KOSDAQ
184230,SGA솔루션즈,KOSDAQ
185190,수프로,KONEX
185280,이푸른,KONEX
185490,아이진,KOSDAQ
185750,종근당,KOSPI
186230,그린플러스,KOSDAQ
187220,디티앤씨,KOSDAQ
187270,신화콘텍,KOSDAQ
187420,제노포커스,KOSDAQ
187660,에이디엠코리아,KOSDAQ
187770,판타지오,KONEX
187790,나노,KOSDAQ
187870,디바이스이엔지,KOSDAQ
188260,세니젠,KOSDAQ
189300,인텔리안테크,KOSDAQ
189330,씨이랩,KOSDAQ
189350,코셋,KONEX
189540,씨티네트웍스,KONEX
189690,포시에스,KOSDAQ
189700,디피앤케이,KONEX
189860,서전기전,KOSDAQ
189980,흥국에프엔비,KOSDAQ
190510,나무가,KOSDAQ
190650,코리아에셋투자증권,KOSDAQ
191410,육일씨엔에쓰,KOSDAQ
191420,테고사이언스,KOSDAQ
191600,블루탑,KONEX
192080,더블유게임즈,KOSPI
192240,나이코,KONEX
192250,케이사인,KOSDAQ
192390,윈하이텍,KOSDAQ
192400,쿠쿠홀딩스,KOSPI
192410,휴림네트웍스,KOSDAQ
192440,슈피겐코리아,KOSDAQ
192520,경남은행,KOSPI
192530,광주은행,KOSPI
192650,드림텍,KOSPI
192820,코스맥스,KOSPI
193250,링크드,KOSDAQ
194370,제이에스코퍼레이션,KOSPI
194480,데브시스터즈,KOSDAQ
194510,파티게임즈,KOSDAQ
194610,우성아이비,KOSDAQ
194700,노바렉스,KOSDAQ
194860,SY이노베이션,KONEX
195440,퓨전,KOSDAQ
195500,마니커에프앤지,KOSDAQ
195870,해성디에스,KOSPI
195940,HK이노엔,"KOSDAQ GLOBAL"
195990,에이비프로바이오,KOSDAQ
196170,알테오젠,"KOSDAQ GLOBAL"
196300,애니젠,KOSDAQ
196450,코아시아씨엠,KOSDAQ
196490,디에이테크놀로지,KOSDAQ
196700,웹스,KOSDAQ
197140,디지캡,KOSDAQ
197210,리드,KOSDAQ
198080,엔피디,KOSDAQ
198440,강동씨앤엘,KOSDAQ
198940,한주라이트메탈,KOSDAQ
199150,데이터스트림즈,KONEX
199290,바이오프로테크,KONEX
199430,케이엔알시스템,KOSDAQ
199550,레이저옵텍,KOSDAQ
199730,바이오인프라,KOSDAQ
199800,툴젠,KOSDAQ
199820,제일일렉트릭,KOSDAQ
199870,세기리텍,KONEX
200130,콜마비앤에이치,"KOSDAQ GLOBAL"
200230,텔콘RF제약,KOSDAQ
200350,래몽래인,KOSDAQ
200470,에이팩트,KOSDAQ
200580,메디쎄이,KONEX
200670,휴메딕스,KOSDAQ
200710,에이디테크놀로지,KOSDAQ
200780,비씨월드제약,KOSDAQ
200880,서연이화,KOSPI
201490,미투온,KOSDAQ
202960,판도라티비,KONEX
203400,에이비온,KOSDAQ
203450,유니온커뮤니티,KOSDAQ
203650,드림시큐리티,KOSDAQ
203690,스피어파워,KOSDAQ
204020,그리티,KOSDAQ
204210,스타에스엠리츠,KOSPI
204270,제이앤티씨,KOSDAQ
204320,HL만도,KOSPI
204440,대우스팩2호,KOSDAQ
204610,티쓰리,KOSDAQ
204620,글로벌텍스프리,KOSDAQ
204630,스튜디오산타클로스,KOSDAQ
204650,케이티비스팩1호,KOSDAQ
204690,다린,KONEX
204760,현대에이블스팩1호,KOSDAQ
204840,지엘팜텍,KOSDAQ
204990,코썬바이오,KOSDAQ
205100,엑셈,KOSDAQ
205290,케미메디,KONEX
205470,휴마시스,KOSDAQ
205500,액션스퀘어,KOSDAQ
206400,베노티앤알,KOSDAQ
206560,덱스터,KOSDAQ
206640,바디텍메드,KOSDAQ
206650,유바이오로직스,KOSDAQ
206660,골든브릿지제2호스팩,KOSDAQ
206950,볼빅,KONEX
207230,디와이엘엔제이,KONEX
207490,에이펙스인텍,KONEX
207720,엔에이치SL스팩,KOSDAQ
207760,미스터블루,KOSDAQ
207930,SK1호스팩,KOSDAQ
207940,삼성바이오로직스,KOSPI
208140,정다운,KOSDAQ
208340,파멥신,KOSDAQ
208350,지란지교시큐리티,KOSDAQ
208370,셀바스헬스케어,KOSDAQ
208640,썸에이지,KOSDAQ
208710,바이오로그디바이스,KOSDAQ
208850,이비테크,KONEX
208860,엔지스테크널러지,KOSDAQ
208870,하나머스트3호스팩,KOSDAQ
208890,미래엔에듀파트너,KONEX
210120,빅텐츠,KOSDAQ
210540,디와이파워,KOSPI
210610,소프트캠프,KONEX
210980,SK디앤디,KOSPI
211050,인카금융서비스,KOSDAQ
211270,AP위성,KOSDAQ
212310,오건에코텍,KONEX
212560,네오오토,KOSDAQ
213090,미래테크놀로지,KOSDAQ
213420,덕산네오룩스,"KOSDAQ GLOBAL"
213500,한솔제지,KOSPI
214150,클래시스,"KOSDAQ GLOBAL"
214180,헥토이노베이션,KOSDAQ
214260,라파스,KOSDAQ
214270,FSN,KOSDAQ
214310,에스엘에너지,KOSDAQ
214320,이노션,KOSPI
214330,금호에이치티,KOSPI
214370,케어젠,KOSDAQ
214390,경보제약,KOSPI
214420,토니모리,KOSPI
214430,아이쓰리시스템,KOSDAQ
214450,파마리서치,"KOSDAQ GLOBAL"
214610,미코바이오메드,KOSDAQ
214680,디알텍,KOSDAQ
214870,뉴지랩파마,KOSDAQ
215000,골프존,"KOSDAQ GLOBAL"
215050,비엔디생활건강,KONEX
215090,휴센텍,KOSDAQ
215100,로보로보,KOSDAQ
215200,메가스터디교육,"KOSDAQ GLOBAL"
215360,우리산업,KOSDAQ
215380,우정바이오,KOSDAQ
215480,토박스코리아,KOSDAQ
215570,크로넥스,KONEX
215580,대우스팩3호,KOSDAQ
215600,신라젠,KOSDAQ
215750,미래에셋제3호스팩,KOSDAQ
215790,알비케이그룹,KOSDAQ
216050,인크로스,KOSDAQ
216080,제테마,KOSDAQ
216280,원텍,KONEX
216400,인바이츠바이오코아,KONEX
217190,제너셈,KOSDAQ
217270,넵튠,KOSDAQ
217320,썬테크,KONEX
217330,싸이토젠,KOSDAQ
217480,에스디생명공학,KOSDAQ
217500,러셀,KOSDAQ
217600,켐온,KOSDAQ
217620,디딤이앤에프,KOSDAQ
217730,강스템바이오텍,KOSDAQ
217810,엔에이치스팩7호,KOSDAQ
217820,원익피앤이,KOSDAQ
217880,틸론,KONEX
217910,에스제이켐,KONEX
217950,파마리서치바이오,KONEX
218150,미래생명자원,KOSDAQ
218410,RFHIC,KOSDAQ
218710,키움스팩3호,KOSDAQ
219130,타이거일렉,KOSDAQ
219420,링크제니시스,KOSDAQ
219550,디와이디,KOSDAQ
219580,골든브릿지제3호스팩,KOSDAQ
219750,한국비티비,KOSDAQ
219860,한화에이스스팩2호,KOSDAQ
219960,유안타제2호스팩,KOSDAQ
220100,퓨쳐켐,KOSDAQ
220110,드림티엔터테인먼트,KONEX
220180,핸디소프트,KOSDAQ
220250,카이노스메드,KONEX
220260,켐트로스,KOSDAQ
220630,맘스터치,KOSDAQ
221200,유진스팩3호,KOSDAQ
221610,자안바이오,KOSDAQ
221670,주노콜렉션,KONEX
221800,유투바이오,KOSDAQ
221840,하이즈항공,KOSDAQ
221950,케이비드림3호스팩,KOSDAQ
221980,케이디켐,KOSDAQ
222040,코스맥스엔비티,KOSDAQ
222080,씨아이에스,KOSDAQ
222110,팬젠,KOSDAQ
222160,NPX,KOSDAQ
222390,케이비제8호스팩,KOSDAQ
222420,쎄노텍,KOSDAQ
222520,솔트웍스,KONEX
222670,플럼라인생명과학,KONEX
222800,심텍,"KOSDAQ GLOBAL"
222810,세토피아,KOSDAQ
222980,한국맥널티,KOSDAQ
223040,교보5호스팩,KOSDAQ
223220,로지스몬,KONEX
223250,드림씨아이에스,KOSDAQ
223310,딥마인드,KOSDAQ
224020,에스케이씨에스,KONEX
224060,더코디,KOSDAQ
224090,정다운,KONEX
224110,에이텍모빌리티,KOSDAQ
224760,엔에스컴퍼니,KONEX
224810,엄지하우스,KONEX
224880,SGA클라우드서비스,KONEX
225190,LK삼양,KOSDAQ
